,Pers|global,HAR|global,HAR-J|global,HAR-CJ|global,Pers|1M,HAR|1M,HAR-J|1M,HAR-CJ|1M,Pers|3M,HAR|3M,HAR-J|3M,HAR-CJ|3M,Pers|6M,HAR|6M,HAR-J|6M,HAR-CJ|6M,Pers|1Y,HAR|1Y,HAR-J|1Y,HAR-CJ|1Y,Pers|2Y,HAR|2Y,HAR-J|2Y,HAR-CJ|2Y,HAR-J|global|WF
2020-06-09,-4.894470239395127,-4.858362549777964,-4.8319149379377455,-4.923361875901176,-4.5271095553042615,-4.491504433304206,-4.507976176784805,-4.561477076901406,-4.805279708386604,-4.755853526810319,-4.730170292572111,-4.823847358214029,-5.012642125807367,-4.970778889907947,-4.943555154638729,-5.0256032283528995,-5.2504392726473625,-5.22648522838931,-5.185935771780692,-5.268472705515014,-5.534344119979143,-5.5343845652661985,-5.4923788893529135,-5.55765006647753,-4.827043236691132
2020-06-10,-4.9330852146931905,-5.017686525684699,-4.991643133908994,-4.95739057715382,-4.564526570789772,-4.627941108697761,-4.6440811724807265,-4.600854759844389,-4.8440540328344195,-4.93662909959745,-4.911035262512983,-4.857076875376966,-5.050977342583314,-5.138586735069851,-5.112389632421638,-5.05406778775286,-5.289466961322085,-5.357099398199585,-5.3194312785293265,-5.29239713904924,-5.574706882841405,-5.610995014848818,-5.573993319956095,-5.5793243918172495,-5.006686166178875
2020-06-11,-4.633164689190058,-4.128838208665764,-4.093626859128188,-4.290825163040036,-4.279417894825165,-3.779072617639961,-3.8023017139972284,-3.9560380567032754,-4.5376280790038575,-4.026197537137979,-3.992072227411468,-4.186418254273331,-4.741604634744792,-4.26516695348203,-4.229904327610887,-4.391814862146695,-4.983391783612805,-4.5714128106434515,-4.522094939020742,-4.6651009693377326,-5.277273804291844,-4.965312871524921,-4.915909381117562,-5.013630186434856,-4.05738021054988
2020-06-12,-4.637343537396914,-4.213974232558762,-4.17814848326818,-4.277877390777687,-4.280974171453996,-3.854690744721998,-3.8785386751476394,-3.9382397023398226,-4.542006666928115,-4.111288596762332,-4.07651339634,-4.17446413724905,-4.748336067888773,-4.339217838626896,-4.304049653114412,-4.38482961701933,-4.993842993179466,-4.634559159657733,-4.58633789948352,-4.6656184255714725,-5.29341391278321,-5.019883545160988,-4.973466225268109,-5.025430242175097,-4.1569982051964285
2020-06-15,-4.6429370682353115,-4.279623564550347,-4.24346985434809,-4.275507329612803,-4.286331062927629,-3.927011301215093,-3.951222002001594,-3.9361207704936163,-4.547481614746596,-4.175235063697697,-4.140100574090633,-4.1720669015349365,-4.754022501751136,-4.386275561368438,-4.351217192228663,-4.382669889699344,-4.999773942488248,-4.660934814533333,-4.613315013432082,-4.663689881320751,-5.299821275173804,-5.025612694764151,-4.980012575688388,-5.023940705017575,-4.232953980016349
2020-06-16,-4.651447660253777,-4.33602105061661,-4.299788351017753,-4.28236731793074,-4.2953647872271965,-3.9721463643715405,-3.9963948494067045,-3.941461154043003,-4.555723402339528,-4.230378763947064,-4.195128433580253,-4.179047565419986,-4.761668500619258,-4.444697099906336,-4.4097909784915235,-4.390996642098466,-5.00681265413338,-4.72504506274178,-4.6781192656514134,-4.673491303451939,-5.305312416888845,-5.092714589261602,-5.0500773505223435,-5.035030265329412,-4.297185229014008
2020-06-17,-4.6507840615122324,-4.363640395610454,-4.327167281729868,-4.281620147183782,-4.294819129517293,-4.011708043152723,-4.0362242707169,-3.940955819105848,-4.555083504969644,-4.258290242346358,-4.222787951878658,-4.178201852030476,-4.760928765753682,-4.454693513963102,-4.419740588593121,-4.390055868483016,-5.0058787419853665,-4.711496657746334,-4.664438978606466,-4.672370788947538,-5.3038834187804875,-5.055642113863515,-5.0111624693715076,-5.033333353015577,-4.329160421453263
2020-06-18,-4.677872656105167,-4.808759816754903,-4.773648004976007,-4.739289481001574,-4.316356558154236,-4.387158879776028,-4.409667603682059,-4.344217350272844,-4.582766953025117,-4.739867315230482,-4.705616159890198,-4.648513772350938,-4.792784413105978,-4.966746676500222,-4.93165625294094,-4.8843118905824205,-5.044187365034147,-5.219767886515828,-5.168225106424279,-5.172906416590314,-5.3555532303074935,-5.549796446096948,-5.498547313445541,-5.531956723976273,-4.793064888414257
2020-06-19,-4.673784552568873,-4.861088941887491,-4.826977454852522,-4.923748902205192,-4.314455740573301,-4.499500829992912,-4.520654036303126,-4.56120705854391,-4.579496101583252,-4.786090392640986,-4.7531541225159,-4.847656972529962,-4.787273391968041,-4.985223491427843,-4.9498231857926065,-5.036434973560789,-5.0338513771331534,-5.183189130973175,-5.129602233733952,-5.22683483792851,-5.332457488883065,-5.402883344871048,-5.3497404783752724,-5.431971123286532,-4.83357713766036
2020-06-22,-4.660033768651333,-4.661403325675577,-4.626999480904137,-4.763137220294406,-4.3051670919860925,-4.32504418040276,-4.346504493175149,-4.436579403044757,-4.5658740311434585,-4.572842958489561,-4.539643971540106,-4.676653446226461,-4.769633756045328,-4.765522934137079,-4.730027940501877,-4.845671645728713,-5.0098896187936015,-4.980568472247661,-4.927948758839492,-5.0403788069432425,-5.295336654507234,-5.233765942099962,-5.181261951654235,-5.266897664292652,-4.602678039131463
2020-06-23,-4.664754695950563,-4.80889402245131,-4.773596867749448,-4.771609148154615,-4.308269436489721,-4.452048497332652,-4.47414370365327,-4.447197227951476,-4.57063282779425,-4.722157316563646,-4.687997641576497,-4.686076405607282,-4.775643329723772,-4.90351137577411,-4.8679468496442535,-4.852427965297925,-5.018189531081479,-5.10460212570163,-5.053281214549947,-5.045540293697691,-5.308559000069227,-5.3267753749150515,-5.279348554294908,-5.273751606565614,-4.772776828362885
2020-06-24,-4.653074904716083,-4.610663365808828,-4.5757670070006515,-4.686658454615535,-4.296756210585643,-4.253962464045677,-4.276000801051633,-4.349571045695717,-4.558792500832733,-4.517993661391324,-4.484287755450854,-4.5965336899653355,-4.764789090403028,-4.7286672723000445,-4.693103715619894,-4.781427941460861,-5.007423375817397,-4.957126840462152,-4.905187384002845,-4.99268396735151,-5.2949905655856995,-5.215594907498298,-5.164559815743838,-5.232681403958789,-4.553725359769747
2020-06-25,-4.652801429946994,-4.642840808289179,-4.607519955397505,-4.666443991612263,-4.295220035824767,-4.295334511585233,-4.317847561191757,-4.331174941027824,-4.558464781187012,-4.550866328940046,-4.516697509396171,-4.575538128222284,-4.765769574995831,-4.743517188999115,-4.70796850139309,-4.76065548393411,-5.010312230669113,-4.95720349178727,-4.905843568006908,-4.973772546719855,-5.30218551802285,-5.210055001464912,-5.160189266547973,-5.218858055550888,-4.593708935488464
2020-06-26,-4.646341974438468,-4.590234604070663,-4.554930379936313,-4.647091118570584,-4.2889422843439124,-4.231126848006476,-4.253643518884647,-4.302961030962217,-4.552361503379383,-4.495937408450636,-4.4618172599452715,-4.553666073987767,-4.759685143431837,-4.70592333193525,-4.670238305981962,-4.74758446326473,-5.003289618555374,-4.9397614539458194,-4.887871719435703,-4.972066749088428,-5.292909707278045,-5.2156013392628715,-5.16448740213594,-5.23185008230491,-4.535099645468603
2020-06-29,-4.6363737676971715,-4.6064438101077885,-4.57094639007487,-4.680119347701469,-4.28014799808166,-4.22680287482953,-4.249361043305137,-4.315558518824102,-4.542069319319878,-4.511980835970395,-4.477707044690966,-4.587522383612238,-4.748618578191625,-4.741903833533868,-4.705721182331136,-4.797571293891178,-4.991454388355328,-4.997286791535104,-4.943703661806204,-5.036809083003041,-5.280623705269186,-5.292717730407342,-5.239128505842521,-5.310697701751759,-4.549396224846806
2020-06-30,-4.6333291915891595,-4.629331422256677,-4.593369098324504,-4.658059563798686,-4.278432958253243,-4.266873171192786,-4.289862485418734,-4.301194840545785,-4.538894403424394,-4.5338124960601505,-4.499058073369372,-4.56483877714413,-4.744280031791687,-4.742498777241887,-4.706172222357565,-4.768222182271189,-4.9854507108158765,-4.978391373498172,-4.925032343662461,-5.001789629333309,-5.271697269916118,-5.2594694608945165,-5.206307988432616,-5.27241797423431,-4.578794966215963
2020-07-01,-4.632440998530379,-4.7246568748783195,-4.68846809862675,-4.7218366475240465,-4.277730753147166,-4.3509834545141635,-4.373895490939523,-4.36559733598172,-4.537905816024163,-4.627965526793943,-4.593015142496139,-4.630565412529858,-4.743338491421427,-4.835561818838066,-4.798982278751111,-4.826359330271475,-4.984402329190026,-5.060683034103899,-5.006819687096348,-5.050611606230229,-5.269664316855467,-5.319782148144925,-5.266604589652356,-5.313917852418884,-4.68100918469811
2020-07-02,-4.633065773761254,-4.751590408720843,-4.7153707464696,-4.740185898832972,-4.278954291078558,-4.3904976754282945,-4.413461743200394,-4.383288997677824,-4.538577302297714,-4.655727573296852,-4.620733449887284,-4.648080131703428,-4.743429721144757,-4.850924741579315,-4.8143085513955155,-4.843888342174325,-4.983416882768465,-5.067664688832999,-5.013425266404238,-5.067929933851649,-5.266516496620176,-5.328417733715857,-5.274313229213925,-5.3303174498490975,-4.709861135315676
2020-07-06,-4.633940216030734,-4.829118128099814,-4.792915483896215,-4.809503518648831,-4.280097573705617,-4.441656192664415,-4.464305545918283,-4.446482554472633,-4.539320147417372,-4.732393024386566,-4.6974235875162895,-4.716584951313805,-4.74401248754397,-4.943919417730031,-4.907099649634244,-4.914139301792624,-4.983805021351438,-5.175719524450478,-5.120759502693985,-5.140087312499833,-5.266235966493645,-5.4195593485180575,-5.365280036036879,-5.397794478496482,-4.790728623436045
2020-07-07,-4.632427547608821,-4.87699520613871,-4.841302795163677,-4.920593619553572,-4.279395985093507,-4.502873791085868,-4.524812699281199,-4.561075469904453,-4.5377218036319995,-4.782014694283282,-4.747607383980478,-4.829075159777316,-4.741831938304865,-4.993642726749231,-4.956590051580578,-5.022757624808674,-4.980496000654023,-5.208907139855516,-5.15210941565167,-5.228899123168623,-5.260728883007396,-5.426346401127948,-5.369144427892602,-5.439021470273395,-4.831667479631219
2020-07-08,-4.639387521773935,-4.977308443308732,-4.941635492881768,-4.985821395418394,-4.284572303221878,-4.592391176503498,-4.614292984111732,-4.611713337146382,-4.545387756461581,-4.882453861254812,-4.8480765314897125,-4.894739384400145,-4.750611980081334,-5.0953516464289805,-5.05836986984089,-5.100866527735683,-4.9903755258610465,-5.309503418199298,-5.252257557317249,-5.313919371633851,-5.272140249601915,-5.513050768574622,-5.455657302188619,-5.514553118392199,-4.939615538655576
2020-07-09,-4.637848054825253,-4.956791987227795,-4.9211925146778155,-4.98222681433242,-4.28327002479184,-4.568620489005783,-4.590411414430199,-4.610524063320918,-4.543703255841825,-4.857487240919549,-4.823209911548817,-4.889582542791871,-4.7488575627782925,-5.076817677327754,-5.039814869462973,-5.091919572444131,-4.988544637879592,-5.300948362700269,-5.243691019166335,-5.306088133096288,-5.270292138494709,-5.520076186565773,-5.462657480852524,-5.518204119053334,-4.916256002747615
2020-07-10,-4.640842028977983,-4.9220956832447635,-4.8866577069473545,-4.9574032555989636,-4.285146304135914,-4.530356932984927,-4.55215682680318,-4.580434437046397,-4.54680828533278,-4.820393080471944,-4.786258833840521,-4.861350381820488,-4.753048784053835,-5.048322202871192,-5.011538905366219,-5.071926376996222,-4.994027065402683,-5.2881855494626135,-5.23127954587522,-5.301418211636826,-5.277396818692975,-5.526111065409322,-5.468541456185395,-5.531350973627411,-4.879310406243916
2020-07-13,-4.622337346980291,-4.631494744012714,-4.595754437279589,-4.732150894517957,-4.267727566871359,-4.250508238596769,-4.27298205731876,-4.367507670455366,-4.527933191273953,-4.533148088232081,-4.498680721148381,-4.635189875236205,-4.733714041394209,-4.765349929196934,-4.728560065998133,-4.840621595637139,-4.974634293646758,-5.031155949505799,-4.975771775497278,-5.083739834612398,-5.258747541702669,-5.341106744451891,-5.2845394794699825,-5.367105640180112,-4.571385554984356
2020-07-14,-4.893266919315272,-4.721319887337852,-4.694768185667664,-4.790560182634187,-4.52052576683482,-4.330089109076169,-4.347107964753826,-4.414615973446262,-4.8075634227535184,-4.629411939538371,-4.603685239086924,-4.6980698766351106,-5.020794930072,-4.864525511239231,-4.837867008082547,-4.916005943684713,-5.259366287421497,-5.14203630400757,-5.103325699825739,-5.178972679262233,-5.52714930803726,-5.480287681113259,-5.43930253317498,-5.497644985558533,-4.672672436497998
2020-07-15,-4.9429648185577895,-4.786975704688389,-4.761732809760024,-4.801192530651018,-4.575736669309581,-4.398691364874272,-4.414836126769668,-4.425691682222151,-4.857526575010245,-4.689705109178908,-4.665181313866735,-4.7078384784751135,-5.06498996459799,-4.918218405413966,-4.893040574478678,-4.927810282828689,-5.292487498097085,-5.187659379346194,-5.151076367017359,-5.192225020403668,-5.542617622818222,-5.506530540781241,-5.467253834240431,-5.506694218928861,-4.748323218956311
2020-07-16,-4.956165705462822,-4.949129294733466,-4.923250479709175,-4.818718301209219,-4.588779874434959,-4.557175907729105,-4.573885438514169,-4.441809191671311,-4.870942487827657,-4.854188403142802,-4.8289420232520435,-4.726468063396274,-5.077918776858609,-5.055165964742785,-5.030165160006028,-4.946146561852296,-5.305070129270236,-5.287564931314688,-5.252122537693703,-5.209508494955289,-5.554953905310002,-5.566513045742527,-5.529912693863611,-5.523196230017593,-4.934394387275575
2020-07-17,-4.952633486368614,-4.791966814934584,-4.76714720042397,-4.8163175343959255,-4.586291249229347,-4.402631148143898,-4.418443426059714,-4.43883439744986,-4.867075944808569,-4.6964251187315424,-4.67230153523419,-4.724363007446991,-5.073062429248942,-4.924194783031671,-4.899288628266818,-4.943843052808298,-5.29966552462655,-5.195141747394351,-5.158735108904937,-5.207824072443028,-5.550298875397035,-5.524296816455677,-5.48511128323621,-5.52534157351998,-4.752297444317082
2020-07-20,-4.941190731328334,-4.875253366862799,-4.8504068524342605,-4.936697236524303,-4.576205152779068,-4.483961911472168,-4.49940033383192,-4.55293732218276,-4.854996390230419,-4.781998445563659,-4.757900309784148,-4.846538241293975,-5.060046803271755,-5.013350888758456,-4.987733700300426,-5.064384834028344,-5.286512598943145,-5.279316361764609,-5.240390919579146,-5.316950456484467,-5.538487468161448,-5.591114463325403,-5.548504726312373,-5.610750758782467,-4.832927598703375
2020-07-21,-4.941799386233472,-5.137496048604385,-5.111726803344328,-5.063644181099262,-4.577310632455817,-4.747121530246901,-4.762955203112718,-4.681516332319923,-4.855096328341365,-5.036989513101005,-5.011941340156094,-4.9680152574849386,-5.060005266202357,-5.237727470911391,-5.211592113884461,-5.18100860787267,-5.2866660269857055,-5.464243059500525,-5.424388498612077,-5.424447860372452,-5.539145542400951,-5.724603138032875,-5.682377222822385,-5.701489178146531,-5.120542998377574
2020-07-22,-4.955286151838215,-5.148186705323907,-5.1232228718405715,-5.113867577656084,-4.5860019967208645,-4.766268283212517,-4.781529589665833,-4.7334275199053195,-4.866985264619305,-5.046963194681909,-5.0226707672116175,-5.0186632051887505,-5.076378238442022,-5.246804641483441,-5.221221113669284,-5.224909755560081,-5.311640171452715,-5.475461360232867,-5.436461468110776,-5.462221116027566,-5.582469081054892,-5.75516788166372,-5.714064283180918,-5.748158234704906,-5.126588906624477
2020-07-23,-4.9994249505484625,-4.999577685862143,-4.976791557397703,-5.055510770458693,-4.6171695356448526,-4.600182715074844,-4.614329935675572,-4.669881732385215,-4.911435158354133,-4.900654782875013,-4.87842474741459,-4.959324066187302,-5.13253199500939,-5.134418051514697,-5.111117194581477,-5.176397844783521,-5.3835695056180946,-5.407522123474033,-5.373137169298196,-5.434510667343762,-5.680485686619255,-5.743429193204244,-5.707737058295742,-5.754998176398517,-4.96094110839857
2020-07-24,-4.9997912854436075,-5.112826591020228,-5.089563630889838,-5.100531264589467,-4.6193467401707045,-4.752225247511879,-4.7667711516786975,-4.7232050767350335,-4.911628761321586,-5.015742043455262,-4.993014398262935,-5.005967475472015,-5.130900057649072,-5.210594841700007,-5.187061590447149,-5.211873090973206,-5.379445810617148,-5.443413054950805,-5.408641608154746,-5.452771667253744,-5.673126937866893,-5.738011944930224,-5.702071944996571,-5.747723188010561,-5.086157656540123
2020-07-27,-5.0359468653295,-5.181816609939737,-5.16023554556361,-5.214967107057005,-4.654976578856181,-4.777216774168128,-4.790169894329076,-4.8235865902551245,-4.948038953197324,-5.076661738599843,-5.055610704020884,-5.117225451566724,-5.164655924484762,-5.307344091919424,-5.284773946236568,-5.3322949153527235,-5.413218617516586,-5.574746306944557,-5.54026877096967,-5.584325875411943,-5.715240875892165,-5.899807464731754,-5.864658766028712,-5.891919323077673,-5.151123260729098
2020-07-28,-5.047867997952189,-5.206157247041082,-5.18469947457245,-5.202569718429975,-4.665322524179274,-4.81703655226272,-4.830100109522703,-4.815047911510648,-4.9595208101456745,-5.108037067378903,-5.087000291140827,-5.105938687614059,-5.177498563492759,-5.320456235069438,-5.298329238368924,-5.319507993321167,-5.428855972911363,-5.562150957103895,-5.528924546514822,-5.567250480580845,-5.736170913780223,-5.854334237241763,-5.820265497095088,-5.863690923542784,-5.181504612856594
